"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count","Total Cycle Count(ElectroPuls (10.0.0.2 : 1) Waveform)","Position (mm)","Force (N)","Cycle Energy(Energy Calculation) (J)","Velocity(Velocity Calculation) (m/s)","Acceleration(Acceleration Calculation) (m/s²)",
50.169,0.252000000000002,90,90,2,89.5,0,1.1176089638389,-371.359650098333,2.06390562011396,-0.447660125627356,-5.1691457810319,
50.17,0.253,90,90,2,89.5,0,0.662891043245984,-389.099600054383,2.2368028445765,-0.451437597134332,-4.4723542286012,
50.171,0.253999999999998,90,90,2,89.5,0,0.205818738323453,-407.590255181137,2.41887527879695,-0.454506554890175,-3.7739231996307,
50.172,0.255000000000003,90,90,2,89.5,0,-0.252998590414326,-426.956136580611,2.61032745188488,-0.456889496768221,-3.0757071178438,
50.173,0.256,90,90,2,89.5,0,-0.712794588775169,-445.954445223957,2.81100784810518,-0.458587422480124,-2.3832417915422,
50.174,0.256999999999998,90,90,2,89.5,0,-1.1724035614002,-467.72759396676,3.02097607977437,-0.45944628975318,-1.6517130300918,
50.175,0.258000000000003,90,90,2,89.5,0,-1.63051156361452,-491.832829761641,3.24076723413344,-0.459214789222561,-0.7834744636076,
50.176,0.259,90,90,2,89.5,0,-2.08592736693893,-516.134239897479,3.47028930051012,-0.45775063367056,0.2741866959311,
50.177,0.259999999999998,90,90,2,89.5,0,-2.5377378527128,-539.215324410685,3.70869830016578,-0.455141867726221,1.4377421632878,
50.178,0.261000000000003,90,90,2,89.5,0,-2.98520865958578,-562.369049962071,3.95516172458539,-0.451590177368765,2.5482601505727,
50.179,0.262,90,90,2,89.5,0,-3.42759813164783,-586.680931115379,4.20932553183629,-0.447248310099968,3.5058661069232,
50.18,0.262999999999998,90,90,2,89.5,0,-3.86411562884572,-612.081744934361,4.47096597337803,-0.442152280046081,4.3310630309217,
50.181,0.264000000000003,90,90,2,89.5,0,-4.29384562657969,-638.677210359768,4.73971029489017,-0.436242839817962,5.1138042706296,
50.182,0.265000000000001,90,90,2,89.5,0,-4.71575941213916,-666.180794859723,5.01497908519003,-0.429421383920796,5.9390218765635,
50.183,0.265999999999998,90,90,2,89.5,0,-5.12879026635805,-695.041689308793,5.29609252789908,-0.421593769809646,6.8496986606471,
50.184,0.266999999999996,90,90,2,89.5,0,-5.53187531301109,-724.59193240044,5.58220907021752,-0.412711991351309,7.8420159511109,
50.185,0.268000000000001,90,90,2,89.5,0,-5.92394583115402,-754.702329309119,5.87220290405469,-0.402764430369762,8.8852639111439,
50.186,0.268999999999998,90,90,2,89.5,0,-6.30391718371211,-785.46280402577,6.16481221849271,-0.391745127020511,9.9493489348952,
50.187,0.269999999999996,90,90,2,89.5,0,-6.67066477724712,-817.311919649029,6.45871910493595,-0.379633974526618,11.0253353823324,
50.188,0.271000000000001,90,90,2,89.5,0,-7.02302463070354,-849.939912901781,6.75245541063222,-0.366398399218357,12.1209245948108,
50.189,0.271999999999998,90,90,2,89.5,0,-7.35985501783273,-882.649383222778,7.04424977230698,-0.352017335581828,13.241894962431,
50.19,0.272999999999996,90,90,2,89.5,0,-7.68010485935513,-915.300663243803,7.33214638103004,-0.336515063345322,14.3737797180417,
50.191,0.274000000000001,90,90,2,89.5,0,-7.9827676759468,-947.614362008994,7.61406393533703,-0.319947897725218,15.4853776715923,
50.192,0.274999999999999,90,90,2,89.5,0,-8.2667659628837,-979.761571171904,7.88774966699042,-0.302339565174458,16.5600476842214,
50.193,0.275999999999996,90,90,2,89.5,0,-8.53096427649024,-1011.43438354509,8.15078497363861,-0.283657653834223,17.6180561084057,
50.194,0.277000000000001,90,90,2,89.5,0,-8.77428832436505,-1042.30833482985,8.40064746940281,-0.263876025886129,18.6897526857502,
50.195,0.277999999999999,90,90,2,89.5,0,-8.99571455912383,-1071.80855773231,8.63470794108279,-0.24301698365952,19.7749372492908,
50.196,0.278999999999996,90,90,2,89.5,0,-9.19417376724778,-1099.65098466954,8.85018101171192,-0.22110547070314,20.8515591619858,
50.197,0.280000000000001,90,90,2,89.5,0,-9.36857651679946,-1125.38234699504,9.04420697715514,-0.198132378542718,21.9142454986613,
50.198,0.280999999999999,90,90,2,89.5,0,-9.51792578169712,-1148.217406555,9.21398720308723,-0.174103641727155,22.9713117957517,
50.199,0.281999999999996,90,90,2,89.5,0,-9.64140235913383,-1167.29181095991,9.35694277968818,-0.149103504055581,24.003463675824,
50.2,0.283000000000001,90,90,2,89.5,0,-9.73831039962911,-1182.18425182361,9.47078434040564,-0.123267822592566,24.959380552203,
50.201,0.283999999999999,90,90,2,89.5,0,-9.80806081558739,-1192.86086885936,9.55361453294931,-0.096731314216609,25.7952663994653,
50.202,0.284999999999997,90,90,2,89.5,0,-9.85025025894968,-1198.66023764596,9.60406300508562,-0.069629411540583,26.4958785920951,
50.203,0.286000000000001,90,90,2,89.5,0,-9.86472661327428,-1199.18573714753,9.62141903905909,-0.04214380842978,27.0473945164384,
50.204,0.286999999999999,90,90,2,89.5,0,-9.85164431109245,-1194.20470682106,9.60576351054554,-0.014522684083978,27.4111493508696,
50.205,0.287999999999997,90,90,2,89.5,0,-9.8114103083791,-1184.29185109945,9.557915292063,0.012960215389357,27.5390005135622,
50.206,0.289000000000001,90,90,2,89.5,0,-9.74457273738153,-1169.54421988256,9.47925294930755,0.040069563039163,27.4123013880164,
50.207,0.289999999999999,90,90,2,89.5,0,-9.65179862947684,-1150.35050635234,9.37163986747794,0.066637461584441,27.0589784655063,
50.208,0.290999999999997,90,90,2,89.5,0,-9.53388876613711,-1127.28560961817,9.23736198589208,0.092533873463068,26.5288872766411,
50.209,0.292000000000002,90,90,2,89.5,0,-9.39175263136495,-1100.70036812356,9.07902332829069,0.117637018138945,25.8598777177973,
50.21,0.292999999999999,90,90,2,89.5,0,-9.22640384039445,-1071.27144851085,8.89945687133944,0.141832050201932,25.068691052835,
50.211,0.293999999999997,90,90,2,89.5,0,-9.03895063226795,-1040.17139295407,8.70155850413526,0.165016319257795,24.1642369447168,
50.212,0.295000000000002,90,90,2,89.5,0,-8.83060188714231,-1007.58706188113,8.4882345519426,0.187090544079442,23.1544846877354,
50.213,0.295999999999999,90,90,2,89.5,0,-8.6026208790058,-973.446555392636,8.2624155313334,0.207969762929159,22.0487363003328,
50.214,0.296999999999997,90,90,2,89.5,0,-8.35626852827608,-938.318736852499,8.02693159443936,0.227602732011212,20.8638457109968,
50.215,0.298000000000002,90,90,2,89.5,0,-8.09285794906618,-903.114986538621,7.78440503261182,0.245958416495811,19.623658633116,
50.216,0.298999999999999,90,90,2,89.5,0,-7.81380163103724,-868.502282612194,7.53721453656897,0.262986832311558,18.3406892631796,
50.217,0.299999999999997,90,90,2,89.5,0,-7.52050845212167,-834.564961997047,7.28746553352975,0.278633654649217,17.0121183729762,
50.218,0.301000000000002,90,90,2,89.5,0,-7.21430856033443,-800.983874540288,7.03706309514951,0.292894134511082,15.6453976383472,
50.219,0.302,90,90,2,89.5,0,-6.8964818907685,-767.901086313087,6.78774635412945,0.305815911259346,14.2747716705229,
50.22,0.302999999999997,90,90,2,89.5,0,-6.56830603887335,-735.569915921522,6.54104491565045,0.317443390931089,12.935098559388,
50.221,0.304000000000002,90,90,2,89.5,0,-6.23110672450304,-704.229107109059,6.29829529395197,0.327778135938932,11.6279483955293,
50.222,0.305,90,90,2,89.5,0,-5.88613254859971,-674.482161066028,6.0604854021783,0.336824734087668,10.3361213492809,
50.223,0.305999999999997,90,90,2,89.5,0,-5.53452241398429,-646.227951633563,5.82829787192118,0.344632505057051,9.0613940526622,
50.224,0.307000000000002,90,90,2,89.5,0,-5.1774050548057,-619.521782242646,5.60228727074974,0.351271514370744,7.8287906264819,
50.225,0.308,90,90,2,89.5,0,-4.81586461093736,-594.155843557105,5.38289049697738,0.356792117216564,6.6541158700381,
50.226,0.308999999999998,90,90,2,89.5,0,-4.45084985073808,-569.982202987618,5.17042671202819,0.361255813360697,5.5390527756758,
50.227,0.310000000000002,90,90,2,89.5,0,-4.08320102092787,-546.701058563413,4.96515306483924,0.36476268618328,4.4937211581741,
50.228,0.311,90,90,2,89.5,0,-3.71365242580942,-523.930917805725,4.76732779346119,0.367428538519404,3.5416136731103,
50.229,0.311999999999998,90,90,2,89.5,0,-3.34293065832373,-501.570911988918,4.57723986801055,0.369330617236149,2.689026396248,
50.23,0.313000000000002,90,90,2,89.5,0,-2.97164292506404,-481.327212554056,4.39477085966718,0.370539605507715,1.923283669005,
50.231,0.314,90,90,2,89.5,0,-2.60017721207075,-462.945616562872,4.21938836980311,0.37117133744757,1.2437385056064,
50.232,0.314999999999998,90,90,2,89.5,0,-2.22878862498485,-445.582775769932,4.05067983182516,0.371389181300993,0.6807424134387,
50.233,0.316000000000003,90,90,2,89.5,0,-1.85777638306106,-428.544951375702,3.88852378793715,0.371298821309484,0.249549125873,
50.234,0.317,90,90,2,89.5,0,-1.48761469680916,-411.802520564396,3.73299156931171,0.370869978770856,-0.0994436021651,
50.235,0.317999999999998,90,90,2,89.5,0,-1.11891484785356,-395.09355804388,3.58424033815884,0.369978301764577,-0.4661481147876,
50.236,0.319000000000003,90,90,2,89.5,0,-0.752318818280579,-378.750152466855,3.44239632226721,0.368507254329704,-0.9266377945619,
50.237,0.32,90,90,2,89.5,0,-0.388458068625237,-363.222398090421,3.30740897803248,0.366406591412475,-1.4861209510016,
50.238,0.320999999999998,90,90,2,89.5,0,-0.0279017931238763,-348.712610164419,3.17906266054479,0.363689991384439,-2.0965594057643,
50.239,0.322000000000003,90,90,2,89.5,0,0.329002343708239,-335.179087447413,3.05702077253339,0.360451976146781,-2.6882434576805,
50.24,0.323,90,90,2,89.5,0,0.682166182311339,-321.88352104642,2.94099539602426,0.356877688964184,-3.1824722582531,
50.241,0.323999999999998,90,90,2,89.5,0,1.03165787179023,-310.097199073972,2.83055939122778,0.353184283334542,-3.5091411332288,
50.242,0.325000000000003,90,90,2,89.5,0,1.37752709979905,-298.883729861991,2.72524550934619,0.349506595775132,-3.6529546744589,
50.243,0.326000000000001,90,90,2,89.5,0,1.71966542509148,-288.376671277111,2.62478336426805,0.345836695634925,-3.6800667547187,
50.244,0.326999999999998,90,90,2,89.5,0,2.05787837248082,-277.524781458808,2.5290857651372,0.34207998273642,-3.6982801934573,
50.245,0.328000000000003,90,90,2,89.5,0,2.39197456775639,-266.039914901866,2.43828431666708,0.338155535126136,-3.7809894845493,
50.246,0.329000000000001,90,90,2,89.5,0,2.72170984087931,-254.676348545845,2.35243505699334,0.334022944263906,-3.9365701723341,
50.247,0.329999999999998,90,90,2,89.5,0,3.04674078062356,-243.923828669205,2.27140481491492,0.329632249755114,-4.1475789806148,
50.248,0.330999999999996,90,90,2,89.5,0,3.36667054377432,-233.984992866846,2.19495618687407,0.324911886779804,-4.4121639547788,
50.249,0.332000000000001,90,90,2,89.5,0,3.68114768025301,-224.677346684943,2.12283677729764,0.319824328127186,-4.731621138547,
50.25,0.332999999999998,90,90,2,89.5,0,3.98991919416569,-215.762130796189,2.05483919517326,0.314401237710508,-5.0780594786436,
50.251,0.333999999999996,90,90,2,89.5,0,4.29274065961368,-207.071934189501,1.9908175795731,0.308698186143076,-5.4064192326862,
50.252,0.335000000000001,90,90,2,89.5,0,4.58942357575207,-198.744708270492,1.93061814712185,0.302764915194517,-5.6881290365439,
50.253,0.335999999999999,90,90,2,89.5,0,4.87988361867844,-190.739608508607,1.87405333143644,0.296657618967664,-5.9164127177091,
50.254,0.336999999999996,90,90,2,89.5,0,5.1640683671168,-183.205025710183,1.82091865053377,0.290444316543573,-6.0868905025362,
50.255,0.338000000000001,90,90,2,89.5,0,5.44199576721196,-176.143535885972,1.7709822448076,0.284190132281803,-6.1937651162233,
50.256,0.338999999999999,90,90,2,89.5,0,5.71376795106346,-169.11462871958,1.7240664621139,0.277958039725022,-6.2352921989696,
50.257,0.339999999999996,90,90,2,89.5,0,5.97950983997346,-162.074628843685,1.68006103266812,0.271809660242148,-6.2136061461056,
50.258,0.341000000000001,90,90,2,89.5,0,6.23931983289802,-155.252789404909,1.63883861552316,0.265771408596818,-6.1404550537829,
50.259,0.341999999999999,90,90,2,89.5,0,6.49325596472827,-148.844403952843,1.6002279830323,0.259827403391902,-6.043016064469,
50.26,0.342999999999996,90,90,2,89.5,0,6.74137260515511,-142.981218497834,1.56402458651583,0.253952442737521,-5.9515657718797,
50.261,0.344000000000001,90,90,2,89.5,0,6.98373034156714,-137.499652981798,1.53003623195649,0.248134816643419,-5.8784736514578,
50.262,0.344999999999999,90,90,2,89.5,0,7.22036894050693,-132.017826356322,1.4981471126063,0.242369666374798,-5.8190837145414,
50.263,0.345999999999997,90,90,2,89.5,0,7.45131581415468,-126.367423298946,1.46831047980402,0.23664682259385,-5.7682010699634,
50.264,0.347000000000001,90,90,2,89.5,0,7.67657763741658,-120.720591656311,1.44048073142652,0.230948876119607,-5.7280665352384,
50.265,0.347999999999999,90,90,2,89.5,0,7.89614201656101,-115.294411038901,1.41457048765875,0.225258105142414,-5.7032630171395,
50.266,0.348999999999997,90,90,2,89.5,0,8.10996731060304,-109.929237110317,1.39049123126338,0.219551886848951,-5.697557821189,
50.267,0.350000000000001,90,90,2,89.5,0,8.31794252418513,-104.626847942524,1.36818005745629,0.213791995434768,-5.717686034798,
50.268,0.350999999999999,90,90,2,89.5,0,8.51993224119025,-99.5059838352382,1.34756369099516,0.207934588746978,-5.7730440600491,
50.269,0.351999999999997,90,90,2,89.5,0,8.7158333091904,-94.5390189931781,1.32855687934807,0.201958771276719,-5.8636753404486,
50.27,0.353000000000002,90,90,2,89.5,0,8.90558899408799,-89.8129902999193,1.31106595845525,0.195884047770874,-5.9699660461941,
50.271,0.353999999999999,90,90,2,89.5,0,9.0891582373293,-85.2593860334147,1.29499700663726,0.189743367331477,-6.0648387752348,
50.272,0.354999999999997,90,90,2,89.5,0,9.26652675817728,-80.9907134042481,1.28025323952322,0.183564959020195,-6.1322117208969,
50.273,0.356000000000002,90,90,2,89.5,0,9.43771214506384,-77.2287770688646,1.2667108071784,0.177373797377553,-6.1709159491245,
50.274,0.356999999999999,90,90,2,89.5,0,9.60279380361546,-74.0071815452076,1.25422766573807,0.171209208574504,-6.1793637913561,
50.275,0.357999999999997,90,90,2,89.5,0,9.76188407430002,-71.0683337755681,1.24268761423703,0.165115360691984,-6.1513383787682,
50.276,0.359000000000002,90,90,2,89.5,0,9.91508516382701,-68.1300352757704,1.23202494333751,0.159120932697407,-6.0852441922958,
50.277,0.359999999999999,90,90,2,89.5,0,10.0625042366013,-65.2806320895739,1.22219130489691,0.153233238848451,-5.9922337172736,
50.278,0.360999999999997,90,90,2,89.5,0,10.2042676564906,-62.5411707255521,1.21313107694516,0.147456981934603,-5.8862830121099,
50.279,0.362000000000002,90,90,2,89.5,0,10.3405227100015,-60.1806715673969,1.20477034135087,0.141807605841277,-5.7716237482238,
50.28,0.363,90,90,2,89.5,0,10.4714971700194,-57.869047573161,1.19703959224101,0.13632338537652,-5.6378936509119,
50.281,0.363999999999997,90,90,2,89.5,0,10.597478664508,-55.7650425287405,1.18988169599307,0.13106074840701,-5.4672921047536,
50.282,0.365000000000002,90,90,2,89.5,0,10.7187270035269,-53.8424531753274,1.18323683259399,0.12605943750648,-5.2507141973901,
50.283,0.366,90,90,2,89.5,0,10.8354232434978,-51.8716261258206,1.17706861481078,0.12130265594541,-5.006349919386,
50.284,0.366999999999997,90,90,2,89.5,0,10.9477115418959,-49.7226779254586,1.17136468904636,0.11673948721346,-4.772056514172,
50.285,0.368000000000002,90,90,2,89.5,0,11.0557330481825,-47.5550978434536,1.16611064311297,0.11233064323649,-4.574955154192,
50.286,0.369,90,90,2,89.5,0,11.1596067566441,-45.5453465043931,1.16127529890606,0.10805720457255,-4.414519809555,
50.287,0.369999999999997,90,90,2,89.5,0,11.2594228304743,-43.7396301694666,1.15681926099425,0.10390075741968,-4.278962804528,
50.288,0.371000000000002,90,90,2,89.5,0,11.3552266736635,-42.0713265569689,1.1527087512732,0.09982969502732,-4.165929178038,
50.289,0.372,90,90,2,89.5,0,11.4470467882783,-40.4938866681362,1.14891817760244,0.09581239380918,-4.080549468247,
50.29,0.372999999999998,90,90,2,89.5,0,11.5349274668381,-38.952713653663,1.14542726702966,0.09183340237062,-4.021936636532,
50.291,0.374000000000002,90,90,2,89.5,0,11.6189414080548,-37.449808598821,1.142217828523,0.08790248817337,-3.976061200041,
50.292,0.375,90,90,2,89.5,0,11.6991698939283,-36.0012035675564,1.139271396777,0.08403832581667,-3.925311817478,
50.293,0.375999999999998,90,90,2,89.75,0,11.7756938721635,-34.8422614353779,1.13656078489001,0.08025277018497,-3.860605891365,
50.294,0.377000000000002,90,90,2,89.75,0,11.8486270937784,-33.7307201694143,1.13406016065792,0.0765581035406,-3.781870953001,
50.295,0.378,90,90,2,89.75,0,11.9181207455834,-32.5400047023823,1.13175746331837,0.07297857765802,-3.687391112032,
50.296,0.378999999999998,90,90,2,89.75,0,11.9843309123098,-31.2688319774804,1.12964506646077,0.06954047722439,-3.571640476432,
50.297,0.380000000000003,90,90,2,89.75,0,12.0473812548126,-30.2714870553012,1.12770499736439,0.0662472649829,-3.437061610673,
50.298,0.381,90,90,2,89.75,0,12.1073519634533,-29.4357543482303,1.12591465457541,0.06307439961125,-3.30057463818,
50.299,0.381999999999998,90,90,2,89.75,0,12.1643052911306,-28.5145827645082,1.12426442230611,0.05998938451031,-3.182614351389,
50.3,0.383000000000003,90,90,2,89.75,0,12.2183011279485,-27.4762859387318,1.12275278540122,0.0569712947085,-3.091292592414,
50.301,0.384,90,90,2,89.75,0,12.2693914455201,-26.5429633125388,1.1213728551016,0.05401142830183,-3.020700373007,
50.302,0.384999999999998,90,90,2,89.75,0,12.3176281394005,-25.8466560813753,1.12010930408499,0.05110588623813,-2.961036122321,
50.303,0.386000000000003,90,90,2,89.75,0,12.3630658684208,-25.2749186093714,1.11894787995605,0.04825309152973,-2.906015160001,
50.304,0.387,90,90,2,89.75,0,12.4057915105617,-24.9487306389097,1.11787496112366,0.04546379241451,-2.849570237036,
50.305,0.387999999999998,90,90,2,89.75,0,12.4459408536237,-24.7540927180798,1.11687719327061,0.04276637848105,-2.780782238646,
50.306,0.389000000000003,90,90,2,89.75,0,12.4836763745066,-24.4709459610145,1.11594842703309,0.04019808613194,-2.686243012683,
50.307,0.390000000000001,90,90,2,89.75,0,12.519166275491,-23.9941371505518,1.11508841653267,0.03778598156708,-2.56017248914,
50.308,0.390999999999998,90,90,2,89.75,0,12.5525782344911,-23.5879533996238,1.11429351110337,0.03554020435866,-2.409062693203,
50.309,0.391999999999996,90,90,2,89.75,0,12.5840706793863,-23.3381367881102,1.11355460244867,0.03345948736392,-2.246157351248,
50.31,0.393000000000001,90,90,2,89.75,0,12.6137695239669,-23.2145229447907,1.11286332234556,0.03153021903229,-2.084800459911,
50.311,0.393999999999998,90,90,2,89.75,0,12.6417729252309,-22.8608254124838,1.11221818911135,0.02972829168,-1.936500636761,
50.312,0.394999999999996,90,90,2,89.75,0,12.6681562372222,-22.3388207391158,1.11162193092819,0.02802600747717,-1.810236701254,
50.313,0.396000000000001,90,90,2,89.75,0,12.6929510388779,-21.7889850113141,1.11107486083264,0.02639278567243,-1.711458428241,
50.314,0.396999999999998,90,90,2,89.75,0,12.7161435340955,-21.2565838867082,1.11057569375724,0.02479066282495,-1.644610836989,
50.315,0.397999999999996,90,90,2,89.75,0,12.7376970662018,-20.8494984819899,1.11012192635813,0.02318149821564,-1.613565063207,
50.316,0.399000000000001,90,90,2,89.75,0,12.7575985391489,-20.590195194483,1.10970957088682,0.02154960329193,-1.613871175081,
50.317,0.399999999999999,90,90,2,89.75,0,12.7758546827444,-20.4477565571498,1.10933497351679,0.01990349188938,-1.629340773042,
50.318,0.400999999999996,90,90,2,89.75,0,12.792484408814,-20.3227632144843,1.10899597222904,0.01826181714321,-1.640515461984,
50.319,0.402000000000001,90,90,2,89.75,0,12.8075147555176,-20.2646088717047,1.10869095109192,0.01663783751757,-1.637697206925,
50.32,0.402999999999999,90,90,2,89.75,0,12.8210026074563,-20.282323095807,1.10841750558444,0.01504741208393,-1.619221904199,
50.321,0.403999999999996,90,90,2,89.75,0,12.8330333668843,-20.3410005532175,1.10817314086745,0.01351347261496,-1.583545901839,
