phase,time_s,displacement_m,displacement_mm,force_n,position_mm_raw,force_n_raw,velocity_m_s,cycle_energy_j
0.424,0.212424,0.0039193293222,3.9193293222,343.140875402,-5.25714814721,-343.140875402,-0.231432566335,0.589420007049
0.426,0.213426,0.00416424857788,4.16424857788,369.164876357,-5.50206740289,-369.164876357,-0.238053787081,0.67668849358
0.428,0.214428,0.004415166721,4.415166721,395.51084894,-5.75298554602,-395.51084894,-0.244354109639,0.772662285188
0.43,0.21543,0.00467177475638,4.67177475638,422.073009073,-6.00959358139,-422.073009073,-0.250341715763,0.877598301179
0.432,0.216432,0.00493379601491,4.93379601491,448.734739155,-6.27161483992,-448.734739155,-0.256029090316,0.991718633813
0.434,0.217434,0.00520100206328,5.20100206328,475.422575101,-6.5388208883,-475.422575101,-0.261445206632,1.11522287553
0.436,0.218436,0.00547321979812,5.47321979812,502.245220725,-6.81103862313,-502.245220725,-0.266635607894,1.24832543228
0.438,0.219438,0.00575031365436,5.75031365436,529.392202134,-7.08813247937,-529.392202134,-0.271648068486,1.39128849029
0.44,0.22044,0.00603214420569,6.03214420569,556.628011743,-7.3699630307,-556.628011743,-0.276512929487,1.54435735361
0.442,0.221442,0.00631854785039,6.31854785039,583.66107902,-7.65636667541,-583.66107902,-0.281232541273,1.70767943198
0.444,0.222444,0.00660932967142,6.60932967142,610.695864921,-7.94714849643,-610.695864921,-0.285786667244,1.88135724174
0.446,0.223446,0.00690425957793,6.90425957793,638.032953901,-8.24207840295,-638.032953901,-0.290145017417,2.06552877192
0.448,0.224448,0.00720306440892,7.20306440892,665.747801787,-8.54088323394,-665.747801787,-0.294271265118,2.26034290006
0.45,0.22545,0.00750544382131,7.50544382131,693.729754258,-8.84326264633,-693.729754258,-0.298129540479,2.46590624611
0.452,0.226452,0.007811098084,7.811098084,722.058431536,-9.14891690902,-722.058431536,-0.301696319641,2.68229959294
0.454,0.227454,0.00811970612747,8.11970612747,750.93982427,-9.45752495248,-750.93982427,-0.304957380905,2.90960959675
0.456,0.228456,0.00843089500476,8.43089500476,780.359681526,-9.76871382977,-780.359681526,-0.307888796866,3.14788916713
0.458,0.229458,0.00874423624532,8.74423624532,809.982097576,-10.0820550703,-809.982097576,-0.310446766634,3.39706373308
0.46,0.23046,0.00905927232095,9.05927232095,839.545268355,-10.397091146,-839.545268355,-0.312584895455,3.65690537039
0.462,0.231462,0.00937556772231,9.37556772231,869.247074382,-10.7133865473,-869.247074382,-0.314281634263,3.92715526715
0.464,0.232464,0.00969274266376,9.69274266376,899.35899965,-11.0305614888,-899.35899965,-0.315553893006,4.20763981115
0.466,0.233466,0.0100104525457,10.0104525457,929.984289819,-11.3482713707,-929.984289819,-0.316441119286,4.49824329605
0.468,0.234468,0.0103283079131,10.3283079131,961.094254773,-11.6661267381,-961.094254773,-0.316960533269,4.79878788756
0.47,0.23547,0.0106458361453,10.6458361453,992.7066147,-11.9836549703,-992.7066147,-0.317079667674,5.10897721728
0.472,0.236472,0.010962559145,10.962559145,1024.76872335,-12.30037797,-1024.76872335,-0.316750175897,5.4284598676
0.474,0.237474,0.0112780571609,11.2780571609,1057.13697939,-12.6158759859,-1057.13697939,-0.315962640281,5.75686745122
0.476,0.238476,0.0115919534813,11.5919534813,1089.75179344,-12.9297723063,-1089.75179344,-0.314751765781,6.09380364386
0.478,0.239478,0.0119038605989,11.9038605989,1122.80351702,-13.2416794239,-1122.80351702,-0.313148912176,6.43884177759
0.48,0.24048,0.0122133475585,12.2133475585,1156.4092306,-13.5511663835,-1156.4092306,-0.31114951287,6.79151327237
0.482,0.241482,0.0125199788292,12.5199788292,1190.436243,-13.8577976543,-1190.436243,-0.308731545908,7.15129570265
0.484,0.242484,0.0128233263731,12.8233263731,1224.87356445,-14.1611451981,-1224.87356445,-0.305882504339,7.51760506151
0.486,0.243486,0.0131229510163,13.1229510163,1259.7784319,-14.4607698413,-1259.7784319,-0.302600721138,7.88980246684
0.488,0.244488,0.013418408668,13.418408668,1295.22686169,-14.7562274931,-1295.22686169,-0.298882467155,8.26721178698
0.49,0.24549,0.013709206192,13.709206192,1331.44450333,-15.0470250171,-1331.44450333,-0.294707752053,8.64908212974
0.492,0.246492,0.0139947449923,13.9947449923,1368.52588801,-15.3325638173,-1368.52588801,-0.290023836694,9.03450372299
0.494,0.247494,0.0142743575397,14.2743575397,1406.18479924,-15.6121763648,-1406.18479924,-0.28475316709,9.42236699951
0.496,0.248496,0.0145473853773,14.5473853773,1444.01837837,-15.8852042023,-1444.01837837,-0.278839466843,9.81139444885
0.498,0.249498,0.0148132115306,14.8132115306,1481.81646262,-16.1510303557,-1481.81646262,-0.272278351725,10.2002056353
0.5,0.2505,0.0150712398373,15.0712398373,1519.55563128,-16.4090586623,-1519.55563128,-0.265095409658,10.5873490546
0.502,0.251502,0.0153208503742,15.3208503742,1557.18313987,-16.6586691992,-1557.18313987,-0.257304193472,10.9712603929
0.504,0.252504,0.0155613890769,15.5613890769,1594.41634715,-16.8992079019,-1594.41634715,-0.248891114544,11.3502140659
0.506,0.253506,0.0157922267305,15.7922267305,1630.8150463,-17.1300455556,-1630.8150463,-0.239842860271,11.7223759343
0.508,0.254508,0.0160128514206,16.0128514206,1666.17753332,-17.3506702456,-1666.17753332,-0.230194423009,12.0859831145
